Unnamed: 0,States/UTs,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,ShapeFile State,Annual_Rainfall,Rain_Deficit
4055,Kerala,2001,16.5,28.3,7.0,238.0,238.6,715.3,598.5,361.3,216.8,319.6,181.0,10.1,2931.0,Kerala,2931.0,0.0
4056,Kerala,2002,4.7,8.7,35.7,117.3,330.8,503.1,318.7,438.2,99.0,511.7,137.5,2.1,2507.5,Kerala,2507.5,0.0
4057,Kerala,2003,0.7,50.9,82.1,134.4,91.0,566.7,532.0,350.3,93.6,407.0,76.4,9.7,2394.8,Kerala,2394.7999999999997,4.547473508864641e-13
4058,Kerala,2004,2.4,8.1,37.9,113.2,610.9,673.4,385.4,417.9,192.8,320.6,120.7,2.7,2886.0,Kerala,2886.0,0.0
4059,Kerala,2005,19.8,7.0,25.3,205.9,134.8,619.2,832.7,291.0,414.7,240.1,184.3,56.4,3031.2,Kerala,3031.2,0.0
4060,Kerala,2006,8.1,0.5,90.7,65.3,521.2,482.4,804.0,432.6,474.8,376.4,162.8,1.8,3420.6,Kerala,3420.600000000001,-9.094947017729282e-13
4061,Kerala,2007,0.5,5.6,7.3,138.5,192.7,705.9,966.3,489.6,526.7,357.2,87.4,11.9,3489.6,Kerala,3489.6000000000004,-4.547473508864641e-13
4062,Kerala,2008,0.8,30.3,217.2,108.4,81.2,469.9,505.1,349.0,347.0,343.4,55.4,17.0,2524.7,Kerala,2524.7000000000003,-4.547473508864641e-13
4063,Kerala,2009,3.3,1.5,62.6,69.0,191.6,438.2,924.9,269.3,326.5,205.2,274.4,44.2,2810.7,Kerala,2810.6999999999994,4.547473508864641e-13
4064,Kerala,2010,18.6,1.0,31.4,138.9,190.6,667.5,629.0,356.0,275.6,441.4,335.1,46.8,3131.9,Kerala,3131.9,0.0
4065,Kerala,2011,20.5,45.7,24.1,165.2,124.2,788.5,536.8,492.7,391.2,227.2,169.7,49.5,3035.3,Kerala,3035.2999999999993,9.094947017729282e-13
4066,Kerala,2012,7.4,11.0,21.0,171.1,95.3,430.3,362.6,501.6,241.1,187.5,112.9,9.4,2151.2,Kerala,2151.2000000000003,-4.547473508864641e-13
4067,Kerala,2013,3.9,40.1,49.9,49.3,119.3,1042.7,830.2,369.7,318.6,259.9,154.9,17.0,3255.5,Kerala,3255.5,0.0
4068,Kerala,2014,4.6,10.3,17.9,95.7,251.0,454.4,677.8,733.9,298.8,355.5,99.5,47.2,3046.6,Kerala,3046.6,0.0
4069,Kerala,2015,3.1,5.8,50.1,214.1,201.8,563.6,406.0,252.2,292.9,308.1,223.6,79.4,2600.7,Kerala,2600.7,0.0
4070,Kerala,2016,3.0,16.4,22.4,33.3,258.4,595.7,441.5,231.0,84.1,105.1,57.9,22.0,1870.8,Kerala,1870.8,0.0
4071,Kerala,2017,12.7,0.3,87.8,52.8,213.3,579.8,378.5,462.6,435.5,228.0,152.1,61.4,2664.8,Kerala,2664.7999999999997,4.547473508864641e-13
4072,Lakshadweep,1901,22.6,86.4,114.8,263.8,37.3,459.0,0.0,0.0,46.7,183.7,229.9,15.0,1459.2,Lakshadweep,1459.2,0.0
4073,Lakshadweep,1902,99.3,9.6,32.6,40.4,179.1,374.2,413.3,170.0,214.3,384.2,192.8,49.0,2158.8,Lakshadweep,2158.8,0.0
4074,Lakshadweep,1903,63.5,95.0,0.0,29.5,144.1,212.4,261.8,202.0,292.1,79.1,211.35,0.0,1590.85,Lakshadweep,1590.85,0.0
4075,Lakshadweep,1904,0.0,0.0,13.5,13.2,143.3,261.3,256.0,38.9,219.9,153.6,8.3,68.9,1176.9,Lakshadweep,1176.8999999999999,2.2737367544323206e-13
4076,Lakshadweep,1905,62.4,0.0,0.0,0.0,166.7,400.7,68.7,377.5,107.5,232.1,159.3,0.0,1574.9,Lakshadweep,1574.8999999999999,2.2737367544323206e-13
4077,Lakshadweep,1906,17.8,0.0,24.4,33.8,213.0,465.0,348.6,260.5,25.9,252.3,106.5,63.8,1811.6,Lakshadweep,1811.6,0.0
4078,Lakshadweep,1907,60.6,49.3,0.0,123.5,77.0,241.1,199.5,165.6,25.8,176.3,292.7,47.4,1458.8,Lakshadweep,1458.8000000000002,-2.2737367544323206e-13
4079,Lakshadweep,1908,18.0,9.2,5.6,162.0,150.9,471.7,184.9,73.9,437.0,251.2,98.0,96.7,1959.1,Lakshadweep,1959.1000000000001,-2.2737367544323206e-13
4080,Lakshadweep,1909,70.4,0.0,34.2,92.4,48.4,204.0,122.4,368.8,105.1,340.5,45.0,32.3,1463.5,Lakshadweep,1463.4999999999998,2.2737367544323206e-13
4081,Lakshadweep,1910,2.3,0.0,32.8,34.3,201.1,340.4,155.2,292.4,301.8,317.1,171.8,0.0,1849.2,Lakshadweep,1849.2,0.0
4082,Lakshadweep,1911,22.4,0.0,0.0,0.0,104.2,425.3,245.5,60.3,67.9,316.1,276.0,170.0,1687.7,Lakshadweep,1687.6999999999998,2.2737367544323206e-13
4083,Lakshadweep,1912,11.4,54.6,8.1,118.6,165.1,417.8,171.7,152.2,68.9,267.8,126.2,92.5,1654.9,Lakshadweep,1654.9,0.0
4084,Lakshadweep,1913,77.0,1.8,50.3,53.4,244.0,251.8,215.5,235.5,38.6,154.3,111.4,84.9,1518.5,Lakshadweep,1518.5,0.0
4085,Lakshadweep,1914,10.4,0.0,53.3,10.2,120.7,377.1,347.5,220.4,26.5,437.0,172.0,258.9,2034.0,Lakshadweep,2034.0,0.0
4086,Lakshadweep,1915,0.0,0.0,22.9,50.5,143.3,183.4,461.6,76.0,222.1,151.6,155.8,78.3,1545.5,Lakshadweep,1545.4999999999998,2.2737367544323206e-13
4087,Lakshadweep,1916,0.3,13.2,32.0,28.7,130.5,327.6,445.9,31.8,275.4,85.2,17.5,10.4,1398.5,Lakshadweep,1398.5,0.0
4088,Lakshadweep,1917,19.82,68.6,33.32,52.28,160.72,311.54,328.44,143.18,126.3,219.18,116.58,0.0,1579.96,Lakshadweep,1579.96,0.0
4089,Lakshadweep,1919,74.4,1.3,39.4,25.6,249.8,352.1,367.4,175.6,196.9,181.0,150.2,112.8,1926.5,Lakshadweep,1926.5,0.0
4090,Lakshadweep,1920,82.6,20.775,35.6,49.4,203.1,530.0,134.2,116.9,247.6,258.8,359.6,33.1,2071.675,Lakshadweep,2071.6749999999997,4.547473508864641e-13
4091,Lakshadweep,1921,37.6,0.0,16.8,82.4,156.3,326.2,163.7,235.5,211.55,170.3,110.3,93.0,1603.65,Lakshadweep,1603.6499999999999,2.2737367544323206e-13
4092,Lakshadweep,1922,17.8,56.7,0.0,214.1,112.8,232.9,258.0,190.4,425.2,152.7,210.0,57.9,1928.5,Lakshadweep,1928.5000000000002,-2.2737367544323206e-13
4093,Lakshadweep,1923,43.7,1.6,25.0,0.0,13.5,372.8,314.6,198.9,189.3,149.7,65.2,197.9,1572.2,Lakshadweep,1572.2000000000003,-2.2737367544323206e-13
4094,Lakshadweep,1924,23.8,1.0,4.7,57.6,224.9,567.3,339.2,396.4,236.8,96.5,15.2,8.6,1972.0,Lakshadweep,1972.0,0.0
4095,Lakshadweep,1925,2.3,7.5,15.5,32.6,244.2,327.5,192.3,295.3,63.5,109.3,144.9,242.0,1676.9,Lakshadweep,1676.9,0.0
4096,Lakshadweep,1926,262.8,16.0,33.6,60.2,335.8,392.0,303.9,118.2,97.2,83.4,119.3,13.8,1836.2,Lakshadweep,1836.2000000000003,-2.2737367544323206e-13
4097,Lakshadweep,1927,108.2,14.7,40.7,40.4,229.0,181.2,281.6,42.0,256.0,118.32,110.92,0.0,1423.04,Lakshadweep,1423.0400000000002,-2.2737367544323206e-13
4098,Lakshadweep,1928,42.5,66.6,23.9,1.4,212.3,206.9,268.8,174.9,53.8,124.1,116.3,139.3,1430.8,Lakshadweep,1430.8,0.0
4099,Lakshadweep,1929,6.1,66.6,49.5,91.0,248.0,259.3,452.7,34.2,186.3,100.2,101.324,28.8,1624.024,Lakshadweep,1624.0240000000001,-2.2737367544323206e-13
4100,Lakshadweep,1930,14.0,24.6,14.2,0.0,110.6,277.5,115.5,186.4,193.0,170.6,79.6,72.4,1258.4,Lakshadweep,1258.3999999999999,2.2737367544323206e-13
4101,Lakshadweep,1931,86.72,0.0,0.0,28.5,194.6,262.0,290.4,347.9,167.1,102.0,118.3,96.1,1693.62,Lakshadweep,1693.6199999999997,2.2737367544323206e-13
4102,Lakshadweep,1932,0.0,0.2,4.8,0.4,372.6,239.4,435.0,286.7,63.5,256.3,178.1,56.7,1893.7,Lakshadweep,1893.7,0.0
4103,Lakshadweep,1933,6.1,34.5,16.5,44.5,660.8,200.3,366.0,334.8,390.0,157.9,85.1,17.6,2314.1,Lakshadweep,2314.1,0.0
4104,Lakshadweep,1934,122.3,5.7,5.1,30.8,37.4,305.1,197.1,71.4,76.3,161.5,74.9,0.3,1087.9,Lakshadweep,1087.8999999999999,2.2737367544323206e-13
4105,Lakshadweep,1935,9.2,7.7,0.0,41.1,15.8,351.8,309.1,277.5,136.4,142.8,145.4,92.4,1529.2,Lakshadweep,1529.2000000000003,-2.2737367544323206e-13
4106,Lakshadweep,1936,0.5,1.0,41.1,18.8,354.8,464.2,177.1,161.1,219.1,70.1,177.1,59.2,1744.1,Lakshadweep,1744.0999999999997,2.2737367544323206e-13
4107,Lakshadweep,1937,8.3,2.5,1.5,15.8,79.7,371.8,391.0,80.0,101.3,167.9,191.0,32.8,1443.6,Lakshadweep,1443.6000000000001,-2.2737367544323206e-13
4108,Lakshadweep,1938,6.8,6.3,8.0,74.0,113.8,145.4,230.3,385.8,132.8,113.3,210.8,120.3,1547.6,Lakshadweep,1547.5999999999997,2.2737367544323206e-13
4109,Lakshadweep,1939,9.0,0.5,0.0,2.5,20.3,412.7,220.1,248.0,47.0,114.6,126.8,5.8,1207.3,Lakshadweep,1207.3,0.0
4110,Lakshadweep,1940,14.8,0.4,0.0,19.2,61.4,292.5,267.2,242.0,36.4,237.7,194.3,40.8,1406.7,Lakshadweep,1406.6999999999998,2.2737367544323206e-13
4111,Lakshadweep,1941,44.4,16.5,2.7,1.0,227.6,213.3,142.0,182.4,138.5,78.1,72.9,44.0,1163.4,Lakshadweep,1163.4,0.0
4112,Lakshadweep,1942,40.0,3.8,15.1,69.1,154.1,539.7,346.6,207.3,90.1,120.5,39.2,160.7,1786.2,Lakshadweep,1786.2,0.0
4113,Lakshadweep,1943,112.6,57.4,0.0,33.16,146.0,422.3,346.0,203.1,154.8,309.3,142.8,55.5,1982.96,Lakshadweep,1982.9599999999998,2.2737367544323206e-13
4114,Lakshadweep,1944,25.4,67.9,5.8,16.6,174.5,261.4,247.3,99.1,272.6,175.9,234.9,86.7,1668.1,Lakshadweep,1668.1000000000004,-4.547473508864641e-13
4115,Lakshadweep,1945,16.8,1.3,0.0,0.9,54.2,362.0,341.0,148.8,42.8,132.8,155.1,65.6,1321.3,Lakshadweep,1321.2999999999997,2.2737367544323206e-13
4116,Lakshadweep,1946,15.7,1.5,9.5,32.0,151.28,359.74,284.58,168.14,139.76,163.32,128.98,0.0,1454.5,Lakshadweep,1454.4999999999998,2.2737367544323206e-13
4117,Lakshadweep,1947,20.1,9.1,24.3,140.2,87.9,364.8,303.6,504.6,168.8,74.2,28.4,29.9,1755.9,Lakshadweep,1755.9000000000003,-2.2737367544323206e-13
4118,Lakshadweep,1948,70.0,5.7,0.2,17.2,121.0,278.5,159.0,124.8,39.5,356.7,118.5,34.2,1325.3,Lakshadweep,1325.3,0.0
4119,Lakshadweep,1949,2.2,1.0,0.0,2.4,372.5,380.5,476.7,242.5,188.5,80.1,133.176,8.8,1888.376,Lakshadweep,1888.3759999999997,2.2737367544323206e-13
4120,Lakshadweep,1950,8.5,38.7,25.1,69.9,158.6,203.1,405.0,266.5,135.3,52.7,31.0,99.7,1494.1,Lakshadweep,1494.1000000000001,-2.2737367544323206e-13
4121,Lakshadweep,1951,24.3,28.9,35.3,129.9,108.4,445.1,524.2,43.7,156.0,68.6,103.6,47.3,1715.3,Lakshadweep,1715.3,0.0
4122,Lakshadweep,1952,21.3,11.2,0.8,11.6,152.4,343.5,157.9,79.6,38.3,273.0,12.2,22.7,1124.5,Lakshadweep,1124.5,0.0
4123,Lakshadweep,1953,10.4,40.8,9.3,35.0,15.3,205.8,537.0,69.4,125.5,452.4,95.6,9.7,1606.2,Lakshadweep,1606.2,0.0
4124,Lakshadweep,1954,74.1,0.0,14.6,39.8,122.3,375.2,259.5,232.9,123.5,256.2,34.1,23.3,1555.5,Lakshadweep,1555.5,0.0
4125,Lakshadweep,1955,11.4,39.1,0.0,105.4,235.2,345.5,215.4,63.2,302.5,155.9,61.2,13.5,1548.3,Lakshadweep,1548.3000000000002,-2.2737367544323206e-13
4126,Lakshadweep,1956,13.6,27.7,1.3,40.8,269.5,356.1,109.8,91.6,148.0,175.6,48.5,4.9,1287.4,Lakshadweep,1287.4,0.0
